target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
1,160.547683733774,1344.8109553932,1.31789507193486,0.133465573782746,6,14,52.0147801450147,-0.874137704050111,3,17.7386057992925,33.2145752292314,18.6540180848569,13.8021282518332,6692786.18804632,286.716537477727,-0.0001854526556467,326.31943979895,6.52074054698274,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-80.24925493138,557.844783221041,1.45515790921734,0.182402255238162,8,9,50.9283909802582,-0.714614470159617,8,17.7469374110276,36.4818287311913,18.6390290219351,13.818313441836,1943455.87538838,293.136956327446,-4.79720744936481e-05,73.8090938861666,4.49826168835379,1984,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,53.1874992674766,221.896659210125,1.27350704944302,0.146489974509041,21,11,53.8246108185384,-3.02810944569139,1,24.3852097585365,35.6293321670941,19.4072065174707,22.4271200966268,977011.016314273,274.549226679429,2.67898577526438e-05,262.339887824098,3.47006432646298,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,130.000955713918,2013.42185101511,1.21175802725369,0.2063368758001,9,16,52.2271020308858,-1.31327725476373,8,57.4836137679533,35.7141431448662,18.6473847138547,16.1847272996757,5056522.79536851,293.030066052004,0.0006683043175768,176.767366971017,6.46826385585507,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4.61538784146309,841.036384347205,1.44184518429611,0.156433330723822,5,9,52.5970655334393,-2.46736556929366,11,17.7386101655888,36.4851539280916,18.6376200413108,13.8040849892268,-353458.168608723,272.918589740072,0.0031695295795979,297.511382925583,9.39438594488364,1985,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,101.251978269514,411.425906778399,0.706074602846227,0.120349247339711,8,8,51.6654263365658,0.306883093694427,6,5.01609683439484,29.4892129298532,18.6286025426358,20.2243904912608,1043840.28811369,285.730352833743,0.001185642109402,299.529306256499,4.43825731614751,1999,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57.4347554881846,633.950766086622,-0.0876699265368308,0.138347130042679,21,8,51.5182204408618,0.975307888839195,5,26.7146844982655,19.5597593021954,18.6508881322974,2.67520926690756,1085740.42058937,289.563782450788,0.0003776427495712,238.051294874677,7.30497601377389,1999,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10.4215322272124,1048.84189398845,1.44159062688336,0.143440152899045,9,21,50.2631397517248,-1.54205125162525,4,17.7548215803544,36.4726951362905,18.6417552714553,13.8110804615505,1033877.54427927,282.369816461279,0.0019838798799833,33.3475526287344,10.8360406386723,1986,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33.3660616785666,181.318870954988,0.922282531917853,0.136647524419644,16,3,51.782217636342,-4.47775604623611,6,17.7398087741741,33.2145747521721,18.6359881050089,13.8021278727417,1796748.63750192,285.590845513025,0.0005933057828177,221.517257928967,2.21165623653072,1999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-76.894967359813,1075.82786000879,1.47553135288114,0.0645803369747514,10,10,53.9186360272037,-2.71560331319347,11,17.7373387571664,36.4920828447816,18.6436225889091,13.8122206943801,-46142.3417229094,280.250672966179,-0.0008067117429246,238.154021685474,8.22634398207337,1982,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,42.6390481044471,1427.74116590721,1.44095875803794,0.197814337696336,24,15,53.1656924798573,-0.763085222557337,9,17.740370522382,36.4894146860543,18.639268147611,13.8009776157036,5673699.98040499,287.156440340837,-0.0004210005897145,208.008232208956,7.51104029282026,1981,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,98.0718345456973,1722.99663655281,0.705553507987206,0.205305625329375,18,15,52.6611554328913,-2.12253965655956,4,31.4057481898828,37.4950086062488,18.6445238367216,8.96636191022157,7653821.87897886,282.405604484205,-0.0012496821691146,311.388062124761,9.90565492493319,1995,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,124.981197204945,1090.94013448768,1.39960812561108,0.177274753978159,17,1,49.5284533393063,-2.33625952507245,12,17.7291540966057,35.4030822548119,18.650906169925,13.8277643950648,-2016470.46503418,282.056604225336,0.0091265658247174,254.999483471077,9.40214045013684,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,62.1076168702207,766.054849751204,1.44161517480316,0.123150739622599,22,14,55.0686798543988,-3.4577694205902,1,17.7631322255563,36.4576803048334,18.1436591427337,13.7873437253397,1562399.53149044,274.600461758469,-0.0006622507090278,281.390621371365,1.98676716230018,1981,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,189.463075217226,672.055620751877,0.933528083695179,0.15800395255975,9,6,52.7985873365609,-1.36504377572215,6,17.3388691267188,35.3195130943531,18.6371928860227,14.6277075851042,47647.545478987,281.412397643789,-0.0009549297103896,246.075643493715,5.99576941604992,1981,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,111.154781142147,258.997635457371,2.42432918893366,0.170935634116077,4,0,52.4903639173061,-2.40813784638618,11,17.7349674778884,36.5791574295976,18.6429838047123,15.5684253680969,283381.013602054,276.90232262568,-0.001472510799802,248.863892906173,2.54452192201057,1992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,169.596395107593,1331.83690318218,0.204580510104594,0.172420215983422,15,15,51.2060642250688,-2.4513859664869,10,55.9766319557879,29.9057523417842,18.6408293792922,37.9446850007801,5406931.23152568,288.020696096833,-0.0003929484173072,136.045490317994,3.2255556937113,1997,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,86.5124743444808,1236.05648837789,1.4426998012344,0.145552752936341,24,22,50.915556968382,-0.106616042704688,9,17.7560843529935,36.4776202509403,18.6430910074788,13.8075096831058,3484029.5473118,290.552998198635,-4.86347914753634e-06,249.080820505302,13.4971159031033,1988,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73.3923820324842,326.600068631153,1.43744337076412,0.14810803181595,26,7,52.4465460662838,-0.398233099713274,9,17.770829508642,36.441851506154,18.6424834766751,13.2340498395851,-28647.3027898369,286.095169147147,0.0030123428217489,123.798937923752,6.25199584299883,1981,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-14.5295255415502,501.248590427894,1.27350702880191,0.192688514546183,13,5,51.1320800653963,-1.36604179510744,7,21.5690419898499,35.6293319597495,18.09514990417,22.4271203360564,52622.515665579,291.06531709448,3.91706202892618e-05,209.091389214177,4.88153596507237,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,170.564742316988,721.63604554252,1.44163746705526,0.155856787372098,30,22,51.7896256459798,-3.08816580968613,5,17.7391580550785,36.4476820091404,18.6352031541461,13.8076844525119,5921706.32995694,284.274370729101,-0.0017006624507837,199.1031798702,2.25935688141794,1981,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8.36226532503527,646.150701874356,1.44216853343121,0.178451474274864,11,18,50.7738013934216,-0.21502461971959,12,17.7320650043409,36.495585243887,18.6414437327274,13.8254367172986,2989215.73598694,284.01888166723,-0.0041806928808123,240.558256275441,7.42038438724134,1994,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,154.776485047846,276.153867891846,1.44390740231079,0.214734321041317,28,6,52.4329029257241,1.91582200045093,1,17.7199533493253,36.4784052230526,18.6402100385273,13.8235525622787,55185.0869266991,277.954573451196,0.0006260826254008,247.290132600801,5.41926371637995,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,61.7610113410419,755.601352687908,0.933527979129263,0.133751353862651,2,18,52.1659709620143,-1.7428398425913,11,17.4154502139541,49.5123713591267,18.6910256794789,14.6277072438326,-798872.017336842,275.15954285753,0.0040240299441083,229.156161471921,8.7510076505689,1996,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,266.507227256072,1066.23506428749,1.44262421498871,0.279712624884024,23,17,53.8612937738087,-2.89129619866182,2,17.740404348709,36.486335847009,18.6431011196253,13.8138473041923,3683214.00999782,277.60534956591,-0.0003349059024348,328.56921031092,8.31193846423421,1988,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,61.7844069150361,774.762932422065,1.17086940694686,0.267290123470389,17,22,53.0845776696425,-0.647225333469826,11,17.7296040682016,33.2209097191173,18.6442731774972,13.7931777681316,2912589.9856871,277.722991318844,-0.0019019781866213,315.29300279314,5.63114408140892,2000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,158.473270499621,-15.2030478352287,1.58460980629298,0.210189418785527,23,19,53.2389117326697,-2.78302980501329,12,27.159069832061,38.806293200488,18.6506344612572,-232.808966977092,838777236.172061,264.053859459789,-1.06976078716915,14.5907509738798,0.0564666595675034,1992,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,126.144094788187,326.712824520462,1.455158017278,0.19788427539353,17,3,51.9501454911521,-4.14330785457898,3,17.7469018372654,36.4818287342133,18.6395429931831,13.8183137619227,205688.897147735,274.987488826848,0.0008803160384925,49.2469983746868,3.00834021963618,1984,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-111.47868427162,999.466831863082,1.23620798258356,0.187864456441227,13,23,52.6838633992422,-1.47086591642035,3,19.0300927487636,36.5034899443004,18.6399079887931,16.2330858089747,18149946.9643179,279.056170255645,-0.0021609276102661,264.46216830974,8.64692175492384,1994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,169.927035641217,1692.66883884946,1.17256501352279,0.249942299777308,12,14,49.6830374148187,-0.749598386883271,9,-8.19601997484576,41.5505365264714,18.6406168211708,17.9832578053333,6374166.27075424,289.396290122113,-0.0001452608052922,76.5786991814168,2.18140996223402,1990,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,184.022573424067,1079.7340538644,1.44105024333863,0.283001685399115,6,11,54.2227073685287,-1.77279505439803,2,17.7408719427821,36.471824952322,18.6420666944347,13.8145919095281,3698045.73731732,275.127561586167,-0.000415225457575,57.6472438994763,9.77897347004073,1986,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,121.316828646937,1012.08175349632,2.91353112472844,0.228875839458705,8,11,52.9160397686851,-0.184951345762836,1,17.751241245706,36.4711269795376,18.6341087682154,37.6721347817712,1006562.88672838,280.278591540549,0.0018489612359879,245.681680980958,10.0827910436133,1991,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,134.958429704279,685.275757069722,1.44282972256822,0.162505886013303,22,2,54.2170898405201,-0.46351485772045,2,62.0123249545451,36.4813455795369,18.6389198263327,13.8030178022111,4127218.10791924,282.340558830332,-0.0043331208457502,200.623957953348,8.58143069957194,1990,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,151.955013113876,1163.29838924253,1.44186980318579,0.149802580538991,28,12,52.3552369517147,-1.16426468001462,5,17.7410588137003,36.472334749817,18.6436221809921,13.7905152878977,2050146.84647769,286.756483985389,0.0025875438165706,279.598176559806,6.62755598930784,1986,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,179.215416944396,734.146756000851,1.4421133386572,0.222563758140286,28,8,53.5226690702282,-0.562095679187081,5,17.7363023474111,36.4559549918261,18.6343693539381,13.8147416509522,278248.230157063,282.435073312569,0.0003803265688194,186.752090874419,3.88269818569513,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,25.8538772638351,-29.094518294967,1.43890467735975,0.155817241666285,20,20,50.6696674488133,1.50085142939564,12,17.7595108687584,36.442813714282,18.6532705880899,13.7885826342692,3593464.94676935,286.101402998779,-0.0006809313496755,260.325842018849,1.16302878585901,1987,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,129.384664530878,1721.54218266435,1.47553143426138,0.218804469333226,4,16,52.8762900701765,-1.11483469341378,4,17.7373579768276,36.4920832752893,18.6416184156742,13.8122208802912,5938152.016349,288.777909209371,-0.0001673194852688,123.473611749088,5.28730010770481,1982,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,107.443572120428,943.937134247136,1.44145583813799,0.273343588490385,22,21,51.9118427466393,0.349359930168583,1,17.7523611679396,36.4558929191844,18.6398207697662,13.812198199316,79462.6011776224,274.751536603692,0.0009775637573575,256.076659418466,7.46353589616178,1985,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,42.2485140061233,524.201335145768,1.73186307477516,0.151995401558114,30,2,53.422378780323,-2.24934081508129,9,35.6999027805164,33.4867788940641,20.2148098442836,156.363176852016,-256387364.064907,290.382177803185,0.0547123350516222,264.463555187082,4.34920370567414,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,117.581293456702,397.326572969807,1.44194097938278,0.136173694469107,15,2,52.6886763801559,-0.0112790331126318,10,17.7555996258281,36.4678605334328,18.6401426010858,13.8149499536728,2332532.37021214,274.792199304793,0.0006171477666351,-12.6975340825987,3.20979999375094,1986,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-2.83627767386963,792.47914722014,0.674546084190451,0.13700756965811,16,12,53.1638744980564,-0.598030189414971,12,18.3051845107817,34.3166536879109,18.6442464097181,8.76758477002421,2192693.47243251,276.612746543961,-0.0007198343853317,302.860268947865,5.47465505634383,2000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-48.8011307993751,1512.57652308748,1.45905826683991,0.142816860297643,30,13,51.23349814095,-1.14673035459179,2,40.1685780581918,35.903500734988,29.4565759557112,32.3250809907663,4437335.04328379,284.036587164817,0.00182275010574,228.612504943878,11.4633621041243,2000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-13.7746456874298,-85.6057558369053,1.4415033786715,0.2145442841635,9,0,55.3322626856449,-2.19730930780445,10,17.7487983318631,36.4637680329612,18.6459027265336,13.8090406560909,4100816.77285636,278.780669503275,0.0009420217548424,126.905008172204,0.574353780715102,1994,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,-6.07348346430365,91.0238890818969,1.44178246872668,0.231429913273511,3,8,51.9150937130957,-2.45937866575781,2,17.7326092246482,36.4997431487161,18.6417576783717,13.8151499288501,500925.294307975,275.27596734364,-0.0004978177945764,305.707297691092,2.53993014861011,1983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,173.036416809024,2.54895950105765,1.44059705616754,0.180577842989645,10,18,49.8201507368332,1.60284330939848,4,17.753988836615,36.4676723583574,18.6414743649819,13.7819323516136,3211057.2503136,286.012471613097,0.000972362165956,204.712049937889,-0.354384635169272,1992,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,122.226642662485,974.143033398183,1.44166115921811,0.210604963385534,18,2,51.6998183866571,-1.89468216869644,11,17.7506641041493,36.4770250792332,18.637294964208,13.8056050976598,1788894.09872327,283.841553621283,-0.0036003121629553,-46.9269052736948,9.12261615529932,1988,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-49.3161262561,580.225291951217,0.945906529488446,0.226464718341932,25,22,52.7319614246715,-0.940267107835063,9,10.7051741854325,32.5328337651059,20.1368997291684,11.7816715872813,9899971.55443191,283.323974159493,-0.0013308526161176,284.312899650561,4.24951865965846,1987,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,125.67337024318,416.449693732944,1.44259327291734,0.215197845918358,6,7,52.4697434116594,-0.700706967671486,12,17.736971111515,36.4778528381923,18.6361409594999,13.8105336628932,187848.510993286,285.611490697756,-0.0050108311129749,248.731256321488,6.053009785238,1984,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,80.582035712968,653.025610229806,1.35973644672807,0.17401078506348,25,21,52.1292902308793,-2.06892966548855,5,25.1479895551467,31.9031202701908,21.7687112813938,14.7864906506662,4201819.70445178,281.631554360361,0.0009580705726419,259.671653578414,3.08603631822723,1996,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-49.752584890709,441.953236147073,1.07653838734936,0.200599221352117,9,23,51.819706787,-0.275256707339657,5,15.0290547558151,33.1012419215603,18.6517501031905,10.6082913705587,2565341.97412945,282.252286621436,0.0016388140505614,217.965539348509,2.71703849801383,1987,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71.6987687281049,954.38365914073,1.44148654703935,0.206496187604953,7,19,51.9340126258797,-2.28720979423018,11,17.7492632285698,36.4788690253186,18.6405693668844,13.8119084145976,5520255.14472182,288.357853033457,0.0007600158539353,300.195642884109,7.52861804234937,1997,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,66.7556834714372,1562.6709006779,1.39674423432057,0.169571100509009,13,7,53.1486369649899,-3.15366891892167,2,17.7374313980233,37.4422525845183,18.641082177889,13.8236195380958,-211029.796704561,281.037219417131,0.0025123852165536,267.31024505687,14.0125404658102,1997,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-35.1311322000599,94.5537455103369,1.44109229067691,0.140766241463961,28,2,51.6039457780495,-2.0922643175812,11,17.7499798439097,36.4819994439789,18.6474293547294,13.8117064770237,1200858.09225063,270.203263403216,-0.0014090290958742,316.287626950781,2.97834275587144,1996,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-70.4737202106384,80.5063378742974,1.05714384975036,0.221501535859213,24,7,52.4640848058665,-2.1347452155952,1,17.743952560181,36.4728479431518,18.641443658739,13.7835836097079,293069.785944487,276.728246283252,-0.011638381897613,234.076100424093,2.64614578618174,1994,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,116.087363984936,1938.63034582528,1.05236573724527,0.151602714359297,21,15,50.6827478538434,-0.273709219929108,8,17.6758556623833,36.4695545797739,18.6393585685899,13.8167530966673,8804386.03499213,296.765588312636,-0.0006579382088123,71.9398332567358,5.36066836879065,1999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,153.564899712594,806.660508334786,1.44141872523297,0.231185037451224,29,15,53.8281977094566,1.36954705037485,5,17.7513666371354,36.487732332005,18.6447323022818,13.845056438235,2490175.97697019,287.891905502324,0.0005605092997183,257.084311949845,1.69295784663158,1989,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,135.440587346729,-102.744706912938,1.44159265471808,0.214220674722261,8,6,51.8483402906154,-2.78562103881315,1,17.7565424161832,36.4757786698304,18.6420664324559,13.8013057756539,85629.9031628407,280.951628152736,-0.0013695507888918,51.1850555168168,0.799247730414632,1986,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77.8445658468447,290.489098974281,0.977647820015247,0.178374450462687,1,14,52.9089157150728,1.1946093003619,12,19.0581744446908,21.2398664133212,18.6359235618197,8.89590386567973,-2049305.52404411,278.779309273132,0.005903260480102,181.619881918621,3.39105816377424,1998,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,50.6476472194642,380.9105228578,1.27350700885029,0.207000744396412,27,6,51.3426691080829,-0.756518892186287,3,19.2901110756192,35.6293325272146,18.6416285957719,22.4271196977335,-154367.976221422,276.395448986911,0.0334894608235247,189.116723742577,5.98202307162406,1986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,188.035908829591,365.52192500068,1.4417024872929,0.175715648259933,20,10,52.6719749427604,-0.712031622588044,1,17.752019656129,36.475571986075,18.6449567800623,13.8211611479937,1504297.71108919,276.154737926193,-0.0022222215365855,202.413711919876,2.83783263521954,1989,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
